Server1: CPU=32.90, Memory=67.06, Latency=79.48
Server4: CPU=90.43, Memory=87.83, Latency=63.22
Server5: CPU=48.61, Memory=83.49, Latency=56.89
Server1: CPU=47.82, Memory=96.51, Latency=82.29
Server2: CPU=46.88, Memory=97.19, Latency=13.03
Server3: CPU=85.35, Memory=19.79, Latency=5.27
Server4: CPU=59.26, Memory=25.96, Latency=13.98
Server5: CPU=52.46, Memory=87.99, Latency=82.87
Server1: CPU=93.80, Memory=97.37, Latency=4.86
Server2: CPU=57.76, Memory=72.41, Latency=10.14
Server3: CPU=66.06, Memory=70.54, Latency=63.80
Server4: CPU=20.61, Memory=36.58, Latency=12.69
Server5: CPU=31.54, Memory=45.43, Latency=8.77
Server1: CPU=16.18, Memory=66.99, Latency=27.19
Server2: CPU=59.82, Memory=40.81, Latency=47.65
Server3: CPU=65.22, Memory=9.32, Latency=56.44
Server4: CPU=97.42, Memory=43.37, Latency=22.71
Server5: CPU=98.29, Memory=95.11, Latency=62.69
Server1: CPU=95.47, Memory=3.00, Latency=54.75
Server2: CPU=68.92, Memory=43.87, Latency=91.55
Server3: CPU=31.87, Memory=23.52, Latency=23.00
Server4: CPU=50.54, Memory=93.81, Latency=5.09
Server5: CPU=90.48, Memory=78.08, Latency=28.51
Server1: CPU=43.54, Memory=35.18, Latency=2.48
Server2: CPU=56.70, Memory=83.13, Latency=94.20
Server3: CPU=52.36, Memory=54.98, Latency=42.62
Server4: CPU=88.55, Memory=55.55, Latency=93.90
Server5: CPU=90.90, Memory=18.19, Latency=70.53
Server1: CPU=44.11, Memory=84.44, Latency=70.51
Server2: CPU=9.15, Memory=6.28, Latency=19.62
Server3: CPU=12.84, Memory=92.22, Latency=76.12
Server4: CPU=37.08, Memory=59.02, Latency=90.51
Server5: CPU=64.33, Memory=78.16, Latency=23.28
Server1: CPU=43.08, Memory=53.19, Latency=34.04
Server2: CPU=99.85, Memory=11.75, Latency=86.63
Server3: CPU=47.02, Memory=36.50, Latency=26.55
Server4: CPU=58.29, Memory=20.54, Latency=1.73
Server5: CPU=99.74, Memory=83.82, Latency=69.37
Server1: CPU=80.90, Memory=38.40, Latency=17.34
Server2: CPU=94.87, Memory=74.87, Latency=64.86
Server3: CPU=0.02, Memory=1.39, Latency=16.28
Server4: CPU=62.43, Memory=8.95, Latency=79.48
Server5: CPU=63.13, Memory=99.68, Latency=8.15
Server1: CPU=69.09, Memory=77.13, Latency=51.05
Server2: CPU=90.77, Memory=81.68, Latency=45.31
Server3: CPU=23.45, Memory=40.84, Latency=4.05
Server4: CPU=57.02, Memory=19.11, Latency=36.67
Server5: CPU=28.63, Memory=5.97, Latency=13.64
Server1: CPU=63.64, Memory=55.11, Latency=47.08
Server2: CPU=4.49, Memory=3.81, Latency=86.41
Server3: CPU=1.04, Memory=90.30, Latency=22.03
Server4: CPU=98.53, Memory=66.47, Latency=74.06
Server5: CPU=73.83, Memory=98.00, Latency=68.76
Server1: CPU=44.45, Memory=19.07, Latency=93.67
Server2: CPU=47.63, Memory=78.49, Latency=37.24
Server3: CPU=99.78, Memory=61.32, Latency=26.37
Server4: CPU=5.07, Memory=56.61, Latency=64.28
Server5: CPU=84.30, Memory=15.22, Latency=1.55
Server1: CPU=97.42, Memory=34.97, Latency=86.21
Server2: CPU=48.89, Memory=15.06, Latency=36.96
Server3: CPU=37.80, Memory=39.56, Latency=61.43
Server4: CPU=74.01, Memory=83.50, Latency=3.61
Server5: CPU=0.66, Memory=33.15, Latency=22.80
Server1: CPU=37.54, Memory=99.25, Latency=66.52
Server2: CPU=98.85, Memory=36.31, Latency=57.36
Server3: CPU=6.15, Memory=24.54, Latency=35.43
Server4: CPU=86.48, Memory=43.05, Latency=69.91
Server5: CPU=12.68, Memory=34.85, Latency=52.40
Server1: CPU=46.38, Memory=70.47, Latency=69.16
Server2: CPU=45.16, Memory=20.24, Latency=70.56
Server3: CPU=31.31, Memory=53.23, Latency=36.41
Server4: CPU=20.57, Memory=2.53, Latency=9.81
Server5: CPU=36.49, Memory=18.35, Latency=23.40
Server1: CPU=69.82, Memory=10.32, Latency=44.67
Server2: CPU=38.17, Memory=25.93, Latency=29.22
Server3: CPU=57.20, Memory=54.40, Latency=15.28
Server4: CPU=70.62, Memory=79.77, Latency=34.94
Server5: CPU=79.01, Memory=59.06, Latency=99.18
Server1: CPU=68.10, Memory=32.11, Latency=16.30
Server2: CPU=79.56, Memory=94.13, Latency=24.88
Server3: CPU=34.72, Memory=78.69, Latency=1.43
Server4: CPU=28.68, Memory=62.21, Latency=4.27
Server5: CPU=44.06, Memory=58.53, Latency=14.64
Server1: CPU=79.49, Memory=73.81, Latency=53.21
Server2: CPU=12.07, Memory=96.55, Latency=24.78
Server3: CPU=69.12, Memory=68.84, Latency=24.45
Server4: CPU=35.91, Memory=8.82, Latency=54.53
Server5: CPU=3.22, Memory=48.05, Latency=97.11
Server1: CPU=82.54, Memory=0.37, Latency=65.96
Server2: CPU=38.02, Memory=76.18, Latency=27.53
Server3: CPU=33.02, Memory=34.62, Latency=8.44
Server4: CPU=15.18, Memory=26.24, Latency=30.33
Server5: CPU=10.79, Memory=21.77, Latency=43.13
Server1: CPU=34.89, Memory=98.93, Latency=9.67
Server2: CPU=17.87, Memory=31.46, Latency=68.83
Server3: CPU=55.03, Memory=74.44, Latency=22.01
Server4: CPU=75.25, Memory=71.17, Latency=96.62
Server5: CPU=57.55, Memory=16.57, Latency=15.78
Server1: CPU=70.97, Memory=16.87, Latency=14.95
Server2: CPU=21.24, Memory=37.78, Latency=43.02
Server3: CPU=98.62, Memory=34.08, Latency=67.19
Server4: CPU=20.24, Memory=64.46, Latency=74.89
Server5: CPU=62.78, Memory=75.53, Latency=23.39
Server1: CPU=33.24, Memory=83.40, Latency=19.26
Server2: CPU=8.34, Memory=93.30, Latency=65.71
Server3: CPU=96.60, Memory=55.35, Latency=45.59
Server4: CPU=24.01, Memory=8.07, Latency=51.88
Server5: CPU=77.62, Memory=2.39, Latency=71.32
Server1: CPU=83.32, Memory=52.23, Latency=54.40
Server2: CPU=38.74, Memory=98.61, Latency=75.87
Server3: CPU=30.04, Memory=55.79, Latency=58.93
Server4: CPU=31.47, Memory=56.60, Latency=43.56
Server5: CPU=29.56, Memory=0.29, Latency=10.34
Server1: CPU=15.68, Memory=24.49, Latency=25.65
Server2: CPU=89.27, Memory=94.54, Latency=15.64
Server3: CPU=77.46, Memory=13.88, Latency=74.54
Server4: CPU=74.15, Memory=61.35, Latency=2.24
Server5: CPU=91.35, Memory=19.99, Latency=78.38
Server1: CPU=88.72, Memory=95.22, Latency=17.79
Server2: CPU=82.43, Memory=81.20, Latency=93.49
Server3: CPU=71.88, Memory=0.80, Latency=81.18
Server4: CPU=23.19, Memory=41.57, Latency=80.96
Server5: CPU=22.68, Memory=37.91, Latency=18.74
Server1: CPU=1.07, Memory=21.54, Latency=44.88
Server2: CPU=84.40, Memory=35.55, Latency=64.98
Server3: CPU=7.93, Memory=88.05, Latency=97.77
Server4: CPU=12.64, Memory=39.96, Latency=74.40
Server5: CPU=92.10, Memory=25.23, Latency=44.60
Server1: CPU=15.68, Memory=94.42, Latency=84.31
Server2: CPU=30.80, Memory=94.50, Latency=46.54
Server3: CPU=18.05, Memory=16.47, Latency=22.31
Server4: CPU=93.44, Memory=1.37, Latency=57.73
Server5: CPU=71.39, Memory=14.35, Latency=56.25
Server1: CPU=88.71, Memory=44.66, Latency=98.77
Server2: CPU=38.30, Memory=33.63, Latency=6.86
Server3: CPU=96.77, Memory=58.82, Latency=57.74
Server4: CPU=53.01, Memory=29.26, Latency=58.28
Server5: CPU=56.31, Memory=95.75, Latency=78.30
Server1: CPU=16.78, Memory=42.30, Latency=11.80
Server2: CPU=90.25, Memory=59.60, Latency=82.20
Server3: CPU=99.57, Memory=15.28, Latency=92.15
Server4: CPU=46.93, Memory=64.90, Latency=75.42
Server5: CPU=77.30, Memory=90.01, Latency=70.05
Server1: CPU=0.49, Memory=50.47, Latency=39.01
Server2: CPU=52.15, Memory=96.41, Latency=52.94
Server3: CPU=87.56, Memory=41.65, Latency=13.26
Server4: CPU=52.27, Memory=5.26, Latency=88.88
Server5: CPU=62.26, Memory=10.33, Latency=40.69
Server1: CPU=37.19, Memory=90.04, Latency=53.84
Server2: CPU=78.73, Memory=65.00, Latency=56.05
Server3: CPU=0.27, Memory=27.43, Latency=55.82
Server4: CPU=75.21, Memory=92.81, Latency=52.36
Server5: CPU=45.29, Memory=80.98, Latency=1.96
Server1: CPU=69.00, Memory=64.81, Latency=43.39
Server2: CPU=12.43, Memory=55.28, Latency=98.56
Server3: CPU=35.88, Memory=96.76, Latency=24.35
Server4: CPU=71.29, Memory=23.30, Latency=84.44
Server5: CPU=89.95, Memory=97.41, Latency=86.04
Server1: CPU=4.32, Memory=69.09, Latency=10.85
Server2: CPU=28.10, Memory=56.06, Latency=71.93
Server3: CPU=98.81, Memory=42.90, Latency=83.78
Server4: CPU=4.34, Memory=41.82, Latency=90.66
Server5: CPU=2.37, Memory=93.44, Latency=30.14
Server1: CPU=16.81, Memory=85.93, Latency=79.23
Server2: CPU=31.50, Memory=75.26, Latency=97.61
Server3: CPU=76.50, Memory=44.39, Latency=33.12
Server4: CPU=12.86, Memory=0.36, Latency=82.66
Server5: CPU=23.89, Memory=64.01, Latency=65.97
Server1: CPU=2.04, Memory=85.49, Latency=13.06
Server2: CPU=18.62, Memory=97.57, Latency=65.84
Server3: CPU=41.59, Memory=23.53, Latency=71.83
Server4: CPU=4.33, Memory=32.28, Latency=46.87
Server5: CPU=98.37, Memory=0.51, Latency=4.43
Server1: CPU=88.70, Memory=81.96, Latency=62.60
Server2: CPU=57.86, Memory=87.03, Latency=48.20
Server3: CPU=88.12, Memory=73.80, Latency=97.81
Server4: CPU=78.31, Memory=66.34, Latency=19.44
Server5: CPU=69.99, Memory=42.05, Latency=8.05
Server1: CPU=77.46, Memory=89.46, Latency=34.07
Server2: CPU=83.19, Memory=52.85, Latency=93.08
Server3: CPU=56.97, Memory=48.44, Latency=33.65
Server4: CPU=52.64, Memory=5.69, Latency=4.53
Server5: CPU=29.90, Memory=32.24, Latency=71.08
Server1: CPU=40.71, Memory=96.13, Latency=12.03
Server2: CPU=13.12, Memory=28.18, Latency=28.83
Server3: CPU=94.17, Memory=55.59, Latency=22.58
Server4: CPU=75.79, Memory=35.76, Latency=87.70
Server5: CPU=49.78, Memory=50.84, Latency=14.56
Server1: CPU=16.78, Memory=2.14, Latency=42.75
Server2: CPU=1.76, Memory=12.61, Latency=4.52
Server3: CPU=30.65, Memory=37.10, Latency=59.58
Server4: CPU=44.70, Memory=70.15, Latency=75.88
Server5: CPU=85.63, Memory=1.19, Latency=93.79
Server1: CPU=5.10, Memory=68.68, Latency=42.72
Server2: CPU=77.78, Memory=6.22, Latency=30.37
Server3: CPU=18.77, Memory=62.57, Latency=75.90
Server4: CPU=14.87, Memory=7.77, Latency=79.37
Server5: CPU=2.98, Memory=15.85, Latency=40.81
Server1: CPU=26.74, Memory=39.58, Latency=59.02
Server2: CPU=72.51, Memory=61.86, Latency=97.75
Server3: CPU=69.13, Memory=28.06, Latency=19.76
Server4: CPU=48.68, Memory=50.82, Latency=15.33
Server5: CPU=50.18, Memory=1.53, Latency=90.75
Server1: CPU=54.75, Memory=66.78, Latency=90.55
Server2: CPU=44.67, Memory=45.80, Latency=36.18
Server3: CPU=5.58, Memory=7.88, Latency=58.87
Server4: CPU=95.34, Memory=58.97, Latency=79.88
Server5: CPU=13.69, Memory=75.10, Latency=94.25
Server1: CPU=24.70, Memory=81.86, Latency=24.76
Server2: CPU=6.69, Memory=97.55, Latency=29.41
Server3: CPU=78.17, Memory=63.86, Latency=54.99
Server4: CPU=98.11, Memory=75.28, Latency=85.55
Server5: CPU=91.31, Memory=8.90, Latency=54.74
Server1: CPU=66.92, Memory=46.67, Latency=59.66
Server2: CPU=62.93, Memory=5.74, Latency=14.25
Server3: CPU=80.75, Memory=82.68, Latency=25.68
Server4: CPU=32.86, Memory=6.46, Latency=71.17
Server5: CPU=70.91, Memory=89.19, Latency=18.43
Server1: CPU=10.29, Memory=84.21, Latency=69.54
Server2: CPU=17.61, Memory=15.37, Latency=70.83
Server3: CPU=94.78, Memory=85.68, Latency=18.47
Server4: CPU=93.20, Memory=44.27, Latency=3.96
Server5: CPU=40.93, Memory=38.06, Latency=24.40
Server1: CPU=7.68, Memory=96.52, Latency=46.51
Server2: CPU=65.96, Memory=67.50, Latency=21.42
Server3: CPU=0.44, Memory=40.43, Latency=6.15
Server4: CPU=10.14, Memory=13.74, Latency=70.34
Server5: CPU=77.86, Memory=47.36, Latency=86.00
Server1: CPU=70.85, Memory=61.17, Latency=65.15
Server2: CPU=37.81, Memory=0.91, Latency=41.30
Server3: CPU=21.94, Memory=61.82, Latency=20.78
Server4: CPU=87.52, Memory=95.42, Latency=91.87
Server5: CPU=50.18, Memory=62.77, Latency=4.61
Server1: CPU=13.65, Memory=95.83, Latency=38.61
Server2: CPU=28.56, Memory=14.52, Latency=70.91
Server3: CPU=26.11, Memory=68.44, Latency=97.86
Server4: CPU=59.91, Memory=75.74, Latency=7.87
Server5: CPU=67.56, Memory=92.14, Latency=43.08
Server1: CPU=62.53, Memory=22.26, Latency=74.46
Server2: CPU=65.64, Memory=73.99, Latency=85.41
Server3: CPU=99.81, Memory=46.44, Latency=95.15
Server4: CPU=37.62, Memory=91.62, Latency=94.24
Server5: CPU=34.97, Memory=10.32, Latency=66.67
Server1: CPU=27.55, Memory=78.93, Latency=46.39
Server2: CPU=98.35, Memory=9.40, Latency=78.00
Server3: CPU=32.49, Memory=41.29, Latency=43.78
Server4: CPU=3.94, Memory=60.27, Latency=33.97
Server5: CPU=30.64, Memory=1.57, Latency=79.33
Server1: CPU=30.91, Memory=46.30, Latency=29.70
Server2: CPU=63.38, Memory=28.32, Latency=88.77
Server3: CPU=71.42, Memory=22.90, Latency=37.95
Server4: CPU=3.39, Memory=12.18, Latency=62.54
Server5: CPU=32.76, Memory=83.12, Latency=28.81
Server1: CPU=99.67, Memory=34.85, Latency=19.97
Server2: CPU=6.83, Memory=31.37, Latency=41.34
Server3: CPU=69.52, Memory=4.70, Latency=61.89
Server4: CPU=87.08, Memory=78.40, Latency=13.46
Server5: CPU=79.79, Memory=24.34, Latency=16.68
Server1: CPU=18.30, Memory=4.47, Latency=59.13
Server2: CPU=51.22, Memory=54.35, Latency=5.74
Server3: CPU=21.55, Memory=94.10, Latency=63.52
Server4: CPU=36.75, Memory=63.04, Latency=61.11
Server5: CPU=1.16, Memory=10.46, Latency=67.42
Server1: CPU=79.11, Memory=11.82, Latency=93.12
Server2: CPU=34.54, Memory=88.39, Latency=92.11
Server3: CPU=84.22, Memory=45.46, Latency=96.26
Server4: CPU=84.99, Memory=1.75, Latency=46.27
Server5: CPU=51.62, Memory=5.00, Latency=94.11
Server1: CPU=94.09, Memory=26.67, Latency=76.36
Server2: CPU=55.50, Memory=93.08, Latency=11.53
Server3: CPU=77.49, Memory=30.35, Latency=11.24
Server4: CPU=50.40, Memory=24.04, Latency=54.16
Server5: CPU=9.00, Memory=73.73, Latency=90.38
Server1: CPU=93.02, Memory=29.96, Latency=9.66
Server2: CPU=64.51, Memory=12.22, Latency=0.76
Server3: CPU=90.65, Memory=55.00, Latency=25.59
Server4: CPU=62.25, Memory=5.75, Latency=20.35
Server5: CPU=51.22, Memory=7.55, Latency=88.01
Server1: CPU=70.75, Memory=27.17, Latency=33.48
Server2: CPU=67.65, Memory=0.31, Latency=20.87
Server3: CPU=21.89, Memory=66.25, Latency=43.74
Server4: CPU=99.84, Memory=54.57, Latency=55.19
Server5: CPU=15.58, Memory=18.14, Latency=31.25
Server1: CPU=69.47, Memory=11.32, Latency=76.77
Server2: CPU=61.34, Memory=9.95, Latency=12.22
Server3: CPU=77.80, Memory=55.03, Latency=60.96
Server4: CPU=48.31, Memory=77.21, Latency=49.83
Server5: CPU=81.40, Memory=59.06, Latency=7.88
Server1: CPU=34.88, Memory=65.69, Latency=73.37
Server2: CPU=61.46, Memory=70.20, Latency=79.05
Server3: CPU=51.27, Memory=33.10, Latency=71.30
Server4: CPU=27.00, Memory=87.88, Latency=38.38
Server5: CPU=96.26, Memory=37.58, Latency=82.65
Server1: CPU=40.34, Memory=94.32, Latency=90.36
Server2: CPU=4.10, Memory=98.69, Latency=9.39
Server3: CPU=89.55, Memory=70.53, Latency=8.87
Server4: CPU=83.88, Memory=99.44, Latency=48.31
Server5: CPU=82.30, Memory=21.37, Latency=66.78
Server1: CPU=49.08, Memory=41.96, Latency=69.09
Server2: CPU=42.48, Memory=36.85, Latency=85.37
Server3: CPU=63.25, Memory=7.02, Latency=13.90
Server4: CPU=97.03, Memory=39.17, Latency=98.15
Server5: CPU=40.46, Memory=76.41, Latency=46.10
Server1: CPU=37.53, Memory=57.28, Latency=84.42
Server2: CPU=22.19, Memory=53.73, Latency=22.57
Server3: CPU=1.02, Memory=78.87, Latency=2.91
Server4: CPU=44.90, Memory=29.90, Latency=16.20
Server5: CPU=95.86, Memory=92.76, Latency=82.14
Server1: CPU=40.26, Memory=50.10, Latency=87.42
Server2: CPU=20.40, Memory=82.58, Latency=99.26
Server3: CPU=41.18, Memory=47.21, Latency=27.22
Server4: CPU=8.47, Memory=85.54, Latency=76.86
Server5: CPU=36.37, Memory=63.92, Latency=45.10
Server1: CPU=38.97, Memory=27.08, Latency=27.90
Server2: CPU=52.05, Memory=23.42, Latency=93.35
Server3: CPU=76.02, Memory=63.53, Latency=91.65
Server4: CPU=85.76, Memory=62.70, Latency=39.27
Server5: CPU=47.12, Memory=58.65, Latency=93.03
Server1: CPU=60.92, Memory=78.97, Latency=69.19
Server2: CPU=14.21, Memory=25.55, Latency=67.26
Server3: CPU=66.56, Memory=78.41, Latency=26.10
Server4: CPU=65.77, Memory=40.27, Latency=70.17
Server5: CPU=39.26, Memory=58.44, Latency=6.49
Server1: CPU=36.25, Memory=77.18, Latency=19.88
Server2: CPU=98.69, Memory=3.49, Latency=23.80
Server3: CPU=96.56, Memory=94.65, Latency=21.21
Server4: CPU=68.75, Memory=65.75, Latency=55.73
Server5: CPU=18.52, Memory=72.13, Latency=21.90
Server1: CPU=45.23, Memory=57.09, Latency=56.97
Server2: CPU=27.38, Memory=99.12, Latency=83.22
Server3: CPU=38.87, Memory=52.33, Latency=11.18
Server4: CPU=61.51, Memory=7.81, Latency=83.35
Server5: CPU=60.75, Memory=72.56, Latency=18.36
Server1: CPU=19.48, Memory=99.02, Latency=30.51
Server2: CPU=32.22, Memory=44.34, Latency=35.35
Server3: CPU=81.80, Memory=49.74, Latency=89.73
Server4: CPU=75.13, Memory=0.97, Latency=98.75
Server5: CPU=80.71, Memory=45.86, Latency=42.51
Server1: CPU=61.76, Memory=85.93, Latency=31.16
Server2: CPU=62.89, Memory=6.84, Latency=16.37
Server3: CPU=43.46, Memory=35.96, Latency=50.43
Server4: CPU=38.71, Memory=5.29, Latency=46.58
Server5: CPU=20.63, Memory=95.19, Latency=76.36
Server1: CPU=27.34, Memory=8.54, Latency=70.62
Server2: CPU=46.48, Memory=15.37, Latency=91.51
Server3: CPU=47.69, Memory=23.82, Latency=98.96
Server4: CPU=77.14, Memory=70.11, Latency=3.52
Server5: CPU=95.08, Memory=68.48, Latency=90.18
Server1: CPU=7.87, Memory=6.73, Latency=49.21
Server2: CPU=52.45, Memory=8.84, Latency=58.60
Server3: CPU=5.81, Memory=82.40, Latency=81.87
Server4: CPU=61.71, Memory=21.14, Latency=97.68
Server5: CPU=23.38, Memory=72.41, Latency=92.10
Server1: CPU=7.66, Memory=55.89, Latency=6.34
Server2: CPU=92.55, Memory=64.08, Latency=77.16
Server3: CPU=91.73, Memory=23.60, Latency=0.48
Server4: CPU=44.65, Memory=97.89, Latency=67.77
Server5: CPU=51.62, Memory=25.18, Latency=54.53
Server1: CPU=91.05, Memory=75.18, Latency=81.17
Server2: CPU=85.69, Memory=17.27, Latency=7.59
Server3: CPU=9.43, Memory=17.79, Latency=33.04
Server4: CPU=73.57, Memory=96.11, Latency=85.61
Server5: CPU=68.31, Memory=34.37, Latency=2.62
Server1: CPU=52.35, Memory=37.43, Latency=3.97
Server2: CPU=50.88, Memory=80.28, Latency=18.84
Server3: CPU=84.02, Memory=33.86, Latency=36.96
Server4: CPU=97.54, Memory=68.80, Latency=37.22
Server5: CPU=98.73, Memory=93.89, Latency=49.40
Server1: CPU=21.61, Memory=18.00, Latency=54.74
Server2: CPU=2.94, Memory=81.27, Latency=53.73
Server3: CPU=88.45, Memory=86.72, Latency=64.62
Server4: CPU=25.46, Memory=83.99, Latency=70.35
Server5: CPU=15.01, Memory=40.54, Latency=66.19
Server1: CPU=29.12, Memory=65.80, Latency=61.47
Server2: CPU=4.15, Memory=90.93, Latency=2.85
Server3: CPU=25.47, Memory=7.90, Latency=76.23
Server4: CPU=89.78, Memory=2.33, Latency=19.49
Server5: CPU=95.10, Memory=36.41, Latency=77.81
Server1: CPU=29.09, Memory=69.33, Latency=79.39
Server2: CPU=79.99, Memory=24.23, Latency=28.25
Server3: CPU=35.32, Memory=23.67, Latency=10.57
Server4: CPU=86.90, Memory=81.46, Latency=34.08
Server5: CPU=26.62, Memory=52.40, Latency=16.83
Server1: CPU=25.21, Memory=11.42, Latency=20.42
Server2: CPU=57.30, Memory=50.47, Latency=74.24
Server3: CPU=17.25, Memory=22.34, Latency=13.72
Server4: CPU=58.35, Memory=15.05, Latency=78.37
Server5: CPU=27.30, Memory=87.21, Latency=97.99
Server1: CPU=13.51, Memory=30.22, Latency=30.61
Server2: CPU=85.09, Memory=32.43, Latency=34.72
Server3: CPU=30.87, Memory=22.07, Latency=76.00
Server4: CPU=51.95, Memory=84.63, Latency=38.86
Server5: CPU=90.52, Memory=59.03, Latency=84.62
Server1: CPU=32.14, Memory=93.64, Latency=8.32
Server2: CPU=87.46, Memory=72.84, Latency=10.34
Server3: CPU=47.58, Memory=88.57, Latency=57.59
Server4: CPU=81.03, Memory=14.84, Latency=53.28
Server5: CPU=19.85, Memory=76.22, Latency=95.15
Server1: CPU=74.56, Memory=91.79, Latency=87.25
Server2: CPU=78.58, Memory=1.89, Latency=60.97
Server3: CPU=1.15, Memory=38.01, Latency=13.35
Server4: CPU=97.40, Memory=8.87, Latency=53.58
Server5: CPU=83.65, Memory=36.01, Latency=41.35
Server1: CPU=46.60, Memory=34.40, Latency=86.96
Server2: CPU=74.85, Memory=49.77, Latency=39.67
Server3: CPU=12.31, Memory=98.62, Latency=32.92
Server4: CPU=0.11, Memory=51.03, Latency=91.43
Server5: CPU=24.02, Memory=91.62, Latency=96.57
Server1: CPU=65.45, Memory=11.74, Latency=12.50
Server2: CPU=10.06, Memory=34.15, Latency=62.80
Server3: CPU=45.88, Memory=8.83, Latency=18.37
Server4: CPU=16.84, Memory=46.07, Latency=19.19
Server5: CPU=95.19, Memory=38.88, Latency=8.50
Server1: CPU=71.31, Memory=99.70, Latency=51.53
Server2: CPU=38.20, Memory=12.86, Latency=16.75
Server3: CPU=98.65, Memory=0.51, Latency=35.41
Server4: CPU=65.62, Memory=90.38, Latency=67.22
Server5: CPU=82.97, Memory=98.72, Latency=77.89
Server1: CPU=61.81, Memory=75.42, Latency=7.62
Server2: CPU=13.14, Memory=6.13, Latency=75.79
Server3: CPU=79.59, Memory=59.55, Latency=97.24
Server4: CPU=79.55, Memory=76.25, Latency=32.39
Server5: CPU=98.29, Memory=6.57, Latency=12.12
Server1: CPU=64.66, Memory=9.79, Latency=32.10
Server2: CPU=95.51, Memory=13.46, Latency=99.06
Server3: CPU=1.49, Memory=56.49, Latency=44.99
Server4: CPU=4.59, Memory=35.66, Latency=27.85
Server5: CPU=61.81, Memory=99.25, Latency=48.71
Server1: CPU=63.26, Memory=65.31, Latency=92.07
Server2: CPU=67.63, Memory=74.38, Latency=78.34
Server3: CPU=71.34, Memory=65.05, Latency=43.28
Server4: CPU=88.11, Memory=43.86, Latency=90.04
Server5: CPU=20.07, Memory=8.07, Latency=4.71
Server1: CPU=10.05, Memory=46.90, Latency=98.78
Server2: CPU=79.98, Memory=56.90, Latency=58.80
Server3: CPU=32.48, Memory=20.69, Latency=3.95
Server4: CPU=99.77, Memory=33.98, Latency=90.76
Server5: CPU=88.25, Memory=57.92, Latency=80.94
Server1: CPU=83.48, Memory=31.24, Latency=67.43
Server2: CPU=1.25, Memory=22.09, Latency=4.97
Server3: CPU=47.20, Memory=61.66, Latency=48.05
Server4: CPU=36.56, Memory=45.93, Latency=2.65
Server5: CPU=77.45, Memory=43.53, Latency=41.76
Server1: CPU=37.50, Memory=10.95, Latency=44.34
Server2: CPU=0.88, Memory=0.32, Latency=15.22
Server3: CPU=94.81, Memory=33.98, Latency=97.08
